2.000000000000000042e-02 4.123070538043975830e-01 6.885195523500442505e-02
2.000000000000000042e-02 4.123070538043975830e-01 6.885195523500442505e-02
2.000000000000000042e-02 4.123070538043975830e-01 6.885195523500442505e-02
1.000000000000000056e-01 4.187923669815063477e-01 7.832622528076171875e-02
1.499999999999999944e-01 4.228650629520416260e-01 8.434678614139556885e-02
1.700000000000000122e-01 4.242716729640960693e-01 8.632822334766387939e-02
1.799999999999999933e-01 4.242130517959594727e-01 8.602485060691833496e-02
3.800000000000000044e-01 4.515200257301330566e-01 6.874331831932067871e-02
2.500000000000000000e-01 4.238028228282928467e-01 8.390106260776519775e-02
3.699999999999999956e-01 4.490920603275299072e-01 6.886214017868041992e-02
3.200000000000000067e-01 4.284229874610900879e-01 7.638791203498840332e-02
5.899999999999999689e-01 4.856188595294952393e-01 8.434481918811798096e-02
4.400000000000000022e-01 4.628647267818450928e-01 6.915068626403808594e-02
5.999999999999999778e-01 4.869034588336944580e-01 8.552472293376922607e-02
7.299999999999999822e-01 4.864833652973175049e-01 9.239582717418670654e-02
5.999999999999999778e-01 4.869034588336944580e-01 8.552472293376922607e-02
8.599999999999999867e-01 4.702854156494140625e-01 9.652268886566162109e-02
1.399999999999999911e+00 4.300039708614349365e-01 1.135943382978439331e-01
9.779999999999999805e-01 4.491080939769744873e-01 9.780621528625488281e-02
1.229999999999999982e+00 4.235376417636871338e-01 1.058972328901290894e-01
1.526000000000000023e+00 4.171330332756042480e-01 1.162413060665130615e-01
1.943999999999999950e+00 3.663631975650787354e-01 1.146074682474136353e-01
