7.000000000000000666e-02 7.442074226379394020e+01 1.746424113407379508e+01
8.999999999999998279e-02 7.354287128448486044e+01 1.821755297910322469e+01
1.199999999999999956e-01 7.409125713348389297e+01 1.769412321345432915e+01
1.700000000000000122e-01 7.627539466857909645e+01 1.801429482851870745e+01
1.791000000000000092e-01 7.658188602447509652e+01 1.819151681747499083e+01
1.993000000000000049e-01 7.762824291229247820e+01 1.827962443424175731e+01
2.000000000000000111e-01 7.740416355133056925e+01 1.851022754127347980e+01
2.700000000000000178e-01 7.802841041564941804e+01 1.895869704239514064e+01
2.800000000000000266e-01 7.884457706451415504e+01 1.870119227138593132e+01
3.518999999999999906e-01 8.010694175720215071e+01 1.793436057046664800e+01
3.801999999999999824e-01 8.174181713104248104e+01 2.013727064415160584e+01
4.000000000000000222e-01 8.277826595306396484e+01 2.002286982401286153e+01
4.003999999999999782e-01 8.521420898437500568e+01 2.026445664423403770e+01
4.247000000000000219e-01 8.414090610504150902e+01 2.134704663722712326e+01
4.496999999999999886e-01 8.409956867218016896e+01 1.997523061920995957e+01
4.699999999999999734e-01 8.613374530792236783e+01 2.096785272138246725e+01
4.783000000000000029e-01 8.731998535156249375e+01 2.046374726172420466e+01
4.799999999999999822e-01 8.677890991210936988e+01 2.072918766400197654e+01
5.928999999999999826e-01 9.336338294982910213e+01 2.232585306249183432e+01
6.796999999999999709e-01 9.949053432464599211e+01 2.369522054735957539e+01
7.812000000000000055e-01 1.063970159149169916e+02 2.661291223370809789e+01
8.753999999999998449e-01 1.141609643554687494e+02 2.666278233533315856e+01
8.800000000000000044e-01 1.104816599273681703e+02 2.692311433167870405e+01
9.000000000000000222e-01 1.137015111541748098e+02 2.727501995852228234e+01
1.036999999999999922e+00 1.228275038909912098e+02 3.011133699938494246e+01
1.300000000000000044e+00 1.376817697906494118e+02 3.492409412721008266e+01
1.362999999999999989e+00 1.479426759338379043e+02 3.765828522332665074e+01
1.429999999999999938e+00 1.470691124725341865e+02 3.531999359155795304e+01
1.530000000000000027e+00 1.535670919799804608e+02 3.722953187774546535e+01
1.750000000000000000e+00 1.730669692993164119e+02 4.309061090373219116e+01
1.965000000000000080e+00 1.905382069396972611e+02 4.778119683382237781e+01
